comment,decision_type,final_label_after_llm,final_negative,final_neutral,final_positive,keyword,llm_label,llm_reason,season,sentiment_association,star_negative,star_neutral,star_positive,star_top_label,star_top_score,topic_category,tri_negative,tri_neutral,tri_positive,tri_top_label,tri_top_score
《老友记》有多无聊呢 让我边看边补作业最后沉迷于数学的海洋,weighted_merge,negative,0.5908274068355528,0.2759386894080511,0.13323390375639607,作业,negative,评论通过讽刺手法表达对剧集的无聊感，整体情绪偏批评和不满。,2,negative,0.4762560498156555,0.35432455248124234,0.1694193977031022,negative,0.5150518979774588,剧情,0.6808499237325094,0.2135476326798745,0.10560244358761614,negative,0.7044906701226938
Joey和Chandel还真是天衣无缝的一对,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,无缝,"","",2,positive,0.47022250608604427,0.3650211676219628,0.1647563262919929,negative,0.47022250608604427,演员,0.14846952864709326,0.20649458727272824,0.6450358840801785,positive,0.6450358840801785
第二遍..我真是无聊翻了,weighted_merge,neutral,0.7330476986870404,0.15719475685527193,0.10975754445768765,无聊,neutral,评论表达了重复观看的行为但未明确表达喜爱或不满，属于中性描述,2,negative,0.5885589872944808,0.238475891717856,0.17296512098766323,negative,0.6190360993467415,情怀,0.896390305513288,0.0667120059324502,0.036897688554261794,negative,0.9040650976974888
我爱20集中两女生打架的那段。还有后面哪集中瑞秋和罗斯吵架互说我爱你的那集。,weighted_merge,positive,0.25373849520867403,0.3561963761243883,0.3900651286669378,秋罗斯,"","",2,positive,0.19910134507724242,0.3096021064574283,0.4912965484653294,positive,0.4912965484653294,剧情,0.3356942204058214,0.42608778062482827,0.23821799896935042,neutral,0.42608778062482827
26年了，还是没能过上他们当年自由而浪漫的生活。,weighted_merge,negative,0.5517105078616609,0.28108830758001824,0.16720118455832086,自由,negative,评论表达了与剧中生活对比后的失落和不满情绪。,2,negative,0.47687625816095647,0.32394784313284886,0.1991758987061947,negative,0.47687625816095647,情怀,0.6639618824127176,0.21679900425077225,0.1192391133365101,negative,0.6639618824127176
2014年5月重温～,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,重温,"","",2,neutral,0.4071296320427899,0.30815005314573723,0.28472031481147286,negative,0.4071296320427899,情怀,0.11238972842693329,0.816481351852417,0.07112891972064972,neutral,0.816481351852417
菲比同学一直没看bad end其实挺笑中带泪的...anyway 好欢乐~~,weighted_merge,positive,0.20846863044011188,0.2748117905064047,0.5167195790534833,同学,"","",2,positive,0.24039181651436461,0.328959414167378,0.43064876931825735,positive,0.43064876931825735,剧情,0.1605838513287328,0.19359035501494476,0.6458257936563224,positive,0.6458257936563224
rr的主线让这季成了真正的romcom，两位演员也非常亮眼，大家都把握住了机会。,weighted_merge,positive,0.044177237363243846,0.20593107770343633,0.7498916849333199,romcom,"","",2,positive,0.036718951271907725,0.2501473764908158,0.7131336722372765,positive,0.7131336722372765,剧情,0.05536466650024801,0.13960662952236708,0.8050287039773849,positive,0.8050287039773849
"太循规蹈矩的MONICA有点错气，至于异于人类的PHEOBE,我能说只喜欢她的smelly cat么",weighted_merge,negative,0.5158248893444941,0.38552610482747596,0.09864900582802985,喜欢,negative,评论对角色表达了明确不满和吐槽,2,negative,0.4147437334024921,0.506519805781608,0.0787364608158999,neutral,0.506519805781608,演员,0.6674466232574973,0.20403555339627794,0.12851782334622477,negative,0.6674466232574973
其实是一个科普剧，遇到这些情况你该如何做：迎接自己的第一个小孩，从男孩到做父亲，母乳和母乳喂养，向暗恋十年的人表白，被暗恋十年的人表白，在恋爱中犯下不被原谅的错误，和朋友收入差距变大而无法共同活动……,weighted_merge,neutral,0.40217742658927347,0.3714595149744738,0.2263630584362527,迎接,neutral,评论以客观描述剧情内容为主，未表达明确褒贬情绪。,2,negative,0.2257436900887674,0.44873443551454334,0.3255218743966893,neutral,0.44873443551454334,剧情,0.6668280313400325,0.2555471341643696,0.07762483449559782,negative,0.6668280313400325
两个派对那集是本季最佳。,weighted_merge,positive,0.0634109555932093,0.2121709585129671,0.7244180858938236,本季,"","",2,positive,0.059687393710493156,0.26524851323492327,0.6750640930545836,positive,0.6750640930545836,剧情,0.06899629841728352,0.13255462643003285,0.7984490751526836,positive,0.7984490751526836
最喜欢monica和chandler 最讨厌ross和pheobe,llm_override_pos_neg_conflict,negative,1.0,0.0,0.0,讨厌,negative,评论明确表达了对部分角色的强烈厌恶,2,negative,0.07978957019001587,0.38589956337975656,0.5343108664302276,positive,0.5343108664302276,演员,0.5480936087952016,0.3004559531739957,0.15145043803080263,negative,0.5480936087952016
茱丽亚·罗伯茨 乔治克鲁尼,llm_override_large_gap_conflict,neutral,0.0,1.0,0.0,罗伯茨,"","",2,neutral,0.16433291706690878,0.39417783017589025,0.44148925275720097,positive,0.44148925275720097,演员,0.08972796931457473,0.8010992527171859,0.10917277796823946,neutral,0.8010992527171859
钱德的女朋友OMG还真是亮点  ps:我也爱老男人,weighted_merge,positive,0.10871791155303231,0.25031183691501513,0.6409702515319526,男人,"","",2,positive,0.13632166456243375,0.28446436111844087,0.5792139743191254,positive,0.5792139743191254,演员,0.06731228203893014,0.19908305060987658,0.7336046673511933,positive,0.7336046673511933
看到季末monica和richard快哭了TUT,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,季末,"","",2,positive,0.07936297359455474,0.31782402255296627,0.602813003852479,positive,0.602813003852479,剧情,0.523796988386185,0.2775976707698997,0.19860534084391526,negative,0.523796988386185
我爱老男人richard！！！,weighted_merge,positive,0.06838696740053363,0.1898883769378388,0.7417246556616275,richard,"","",2,positive,0.04972532818114723,0.21035356795923493,0.7399211038596178,positive,0.7399211038596178,情怀,0.09637942622961324,0.1591905904057446,0.7444299833646422,positive,0.7444299833646422
第二季，他们都还很年轻,weighted_merge,neutral,0.24994675650533538,0.46260374765722234,0.2874494958374423,年轻,"","",2,neutral,0.24512213151446982,0.5114124778131963,0.24346539067233386,neutral,0.5114124778131963,情怀,0.2571836939916337,0.3893906524232613,0.35342565358510497,neutral,0.3893906524232613
RR养成起步阶段! | 重看脑海里他们后来闹心的纠结挥之不去啊 这一季Monica和Chandler的互动还是很cute 不过Monica和Richard在一起 观感略不幸福! 再度被时间线惊讶到了 原来他们季终就分手了 以及Chandler又和Janice命运的重逢了哈哈! 全剧最高收视一集阵容太华丽 波姬小丝和大嘴姐 大嘴姐好美哦!,weighted_merge,positive,0.15296766194334216,0.3465158028420898,0.500516535214568,重逢,"","",2,positive,0.12580579662659508,0.3880067050066065,0.48618749836679837,positive,0.48618749836679837,剧情,0.1937104599184628,0.2842794495953148,0.5220100904862224,positive,0.5220100904862224
Rachel终于和Ross在一起了 哎麦 第一季结尾真的让我揪心了一下啊 第二季笑点太多了啊 几乎每集都能笑抽 还有茱莉亚罗伯茨的客串~越来越爱Chandler了 话说他和Joey赶紧在一起啊 看他俩搞“分居”那块笑死了 还有关于第一季我居然没有看出来那个医生是George Clooney客串啊 摔== 看上瘾了就停不下来了啊,weighted_merge,positive,0.27000574701633495,0.2455380186513086,0.4844562343323564,揪心,"","",2,positive,0.2702078499506686,0.29841454948690704,0.4313776005624243,positive,0.473497778298541,剧情,0.32370374201810154,0.21533082612817267,0.46096543185372574,positive,0.5008939183830794
一个人在家看得会心若干笑,weighted_merge,positive,0.19400520803481414,0.30778288922809016,0.4982119027370957,家会,"","",2,positive,0.16221044985793195,0.33205575695592343,0.5057337931861446,positive,0.5057337931861446,剧情,0.24169734530013745,0.27137358763634023,0.48692906706352235,positive,0.48692906706352235
二看老友记~,weighted_merge,positive,0.18312584291937017,0.36780029599841585,0.449073861082214,老友,"","",2,positive,0.16829072856686467,0.3037257648726868,0.5279835065604486,positive,0.5279835065604486,情怀,0.20537851444812844,0.4639120926870094,0.3307093928648622,neutral,0.4639120926870094
有几集看哭了，特别是乔伊搬走的的那集，罗斯和瑞秋在一起的那集~~好看啊,weighted_merge,positive,0.21392285178584985,0.3638420608644028,0.42223508734974735,集罗斯,"","",2,positive,0.19754021758303533,0.4322443105036984,0.3702154719132663,neutral,0.4322443105036984,剧情,0.2384968030900716,0.26123868640545944,0.500264510504469,positive,0.500264510504469
钱德跟绝望主妇里面的莴笋有点像,llm_override_pos_neg_conflict,neutral,0.0,1.0,0.0,绝望,"","",2,neutral,0.13957277087765824,0.3660274336497275,0.49439979547261426,positive,0.49439979547261426,演员,0.45097882227568065,0.34106633575359485,0.2079548419707245,negative,0.45097882227568065
笑点都很集中与某几集,weighted_merge,neutral,0.21999357148584517,0.4458250462329101,0.33418138228124467,笑点几,"","",2,neutral,0.16698015406027092,0.4495132465024312,0.38350659943729787,neutral,0.4495132465024312,剧情,0.29951369762420654,0.44029274582862854,0.2601935565471649,neutral,0.44029274582862854
快结婚快结婚,weighted_merge,positive,0.11733663883645197,0.3321851575793508,0.5504782035841972,结婚,"","",2,positive,0.045751207517896415,0.2355782330734338,0.7186705594086698,positive,0.7186705594086698,剧情,0.22471478581428528,0.4770955443382263,0.2981896698474884,neutral,0.4770955443382263
钱德勒+萝卜丝,weighted_merge,positive,0.14424187739632036,0.4278571008989652,0.42790102170471433,萝卜,"","",2,positive,0.14497085601178242,0.32344120149489636,0.5315879424933212,positive,0.5315879424933212,演员,0.14314840947312726,0.5844809500050686,0.2723706405218041,neutral,0.5844809500050686
当瑞秋能和罗斯拥抱在一起的时候，好像能感受到那种幸福，喜欢了十年的一个女人，当有一天能在一起的时候，还有什么奢求呢,weighted_merge,positive,0.08810341332894367,0.2497446888904202,0.6621518977806362,拥抱,"","",2,positive,0.058432956115103456,0.2600312620766342,0.6815357818082625,positive,0.6815357818082625,情怀,0.13260909914970398,0.23431482911109924,0.6330760717391968,positive,0.6330760717391968
每个人都有血有肉有贴心的地方有小缺点，很轻松很经典。,weighted_merge,neutral,0.2551074820063006,0.47017852963038176,0.2747139883633177,地方,"","",2,neutral,0.22478614933470115,0.5327863370297303,0.24242751363556853,neutral,0.5327863370297303,剧情,0.3005894810136998,0.3762668185313588,0.3231437004549414,neutral,0.3762668185313588
终于又激活了我想和几个好友在外面合租的念头~,weighted_merge,positive,0.0582291494343703,0.21689096430256663,0.7248798862630631,好友,"","",2,positive,0.02059046162079447,0.1471265129873486,0.8322830253918568,positive,0.832283025391857,情怀,0.11468718115473403,0.32153764127539364,0.5637751775698723,positive,0.5637751775698723
很可爱有趣的一部剧。,weighted_merge,positive,0.031766264455195585,0.16049675788777112,0.8077369776570333,有趣,"","",2,positive,0.018598160370835806,0.17160277804132654,0.8097990615878377,positive,0.8097990615878377,剧情,0.05151842058173525,0.14383772765743802,0.8046438517608268,positive,0.8046438517608268
当年我们都年轻。,weighted_merge,neutral,0.3189824187017235,0.4090227597548853,0.27199482154339116,年轻,"","",2,neutral,0.34778873065271426,0.41704532193358745,0.23516594741369823,neutral,0.41704532193358745,情怀,0.27577295077523734,0.396988916486832,0.3272381327379306,neutral,0.396988916486832
罗斯和瑞秋在一起后果然不太好看，后面分了会好些吧。菲比继续有仙气。莫妮卡和理查德的恋爱分手（因为生育问题）线在这季比较重要。,weighted_merge,neutral,0.1954664611036981,0.44836968506309577,0.35616385383320603,罗斯,"","",2,neutral,0.1351562036785196,0.4844216043135833,0.3804221920078973,neutral,0.48442160431358317,剧情,0.2859318472414659,0.3942918061873647,0.31977634657116943,neutral,0.3942918061873647
没啥说的五颗星。太好笑。没想到竟然茱莉亚罗伯茨和尚格云顿一起客串。另外最后一集里Rachel唱的copacabana其实满好听。以及，最后的最后，“Oh...My...Goood”的出现实在太惊喜/惊吓了。。。。。。(+﹏+)~,weighted_merge,positive,0.2556119430198965,0.35131180734601564,0.39307624963408794,罗伯茨,"","",2,positive,0.3018137981024091,0.3871846241384647,0.3110015777591261,neutral,0.3871846241384647,演员,0.18630916039612747,0.29750258215734193,0.5161882574465305,positive,0.5161882574465306
发现就是好喜欢Ross这种的。。。。Rachel的脸型相对来说就是苹果肌很赞吗？monica也不丑就是被完全比下去了。。。。。到第二季神经质过头啊。。。。。】一天半看完就是病倒卧床能做的,llm_override_pos_neg_conflict,positive,0.0,0.0,1.0,来说,"","",2,positive,0.2788930989817656,0.35544997292592656,0.36565692809230776,positive,0.36565692809230776,演员,0.37435809947414067,0.32839218315129126,0.2972497173745681,negative,0.37435809947414067
没有第一季那么萌了。。。还是很棒啦其实！,llm_override_large_gap_conflict,positive,0.0,0.0,1.0,很棒,"","",2,positive,0.3263332373328901,0.42883264894955836,0.24483411371755154,neutral,0.42883264894955836,情怀,0.0964940553013542,0.1754625805622805,0.7280433641363653,positive,0.7280433641363653
被迫观看，真的爱不起来，每次看到瑞秋讲话的表情我都地铁老爷爷，关爱我请从不要让我看这部剧开始！！！！,weighted_merge,negative,0.5679421834641045,0.20361530186337862,0.22844251467251683,表情,negative,评论明确表达了对剧集的不满和反感，使用了“被迫观看”“爱不起来”“不要让我看这部剧”等强烈否定性表述。,2,negative,0.5827733274924759,0.1878006503715675,0.2294260221359566,negative,0.5827733274924759,演员,0.5456954674215475,0.22733727910109522,0.22696725347735722,negative,0.5456954674215475
