comment,keyword,season,sentiment_association,topic_category
这一季学会了留悬念，学会了激情四射，同时呢，有些情节实属凑数的鸡肋。钱勒德胖了，菲比老了拉头发了，莫妮卡头发长了，瑞秋头发短了，莫妮卡和钱勒德，结婚了。^_^,莫妮,7,neutral,剧情
钱德勒这季刚开始几集不仅变胖变难看，还戴上了眼镜，不知道是为什么。。,钱德勒,7,neutral,演员
最棒的美剧 没有之一。,美剧,7,positive,剧情
又旷了两天工了，这样下去可不行啊,不行,7,neutral,剧情
"整整一季讲述mon和钱钱的婚礼筹备，最后的婚礼等的真是迫不及待……ps,钱钱的父母好pretty～",mon,7,positive,剧情
Then I wouldn't miss it for the world. 不回忆就感觉年华如水，一回忆就发现大家都老了。,年华,7,neutral,情怀
编剧太牛逼了,编剧,7,positive,剧情
钱德勒和莫妮卡新婚快乐！！！老友记到第七季依旧稳定发挥，笑点密集，所有主创绝了，爱你们。看一集少一集了，还有三季真的舍不得了。最后一集又为双R线埋下伏笔，期待后面的故事！,快乐,7,positive,情怀
还有3季就完结了啊……,完结,7,positive,情怀
看的越来越没有节制了，以前是一天两集，现在成了两天一季...,节制,7,positive,剧情
终于结婚了，从第一季到现在，其实很多时候不是被笑料逗笑的，而是感动于那些小小的温馨和默契,结婚,7,positive,情怀
回忆篇越来越多了,越来越,7,positive,情怀
最后总会长大的呀  收起自己原先的幼稚变得无所畏惧的时候 就是真的爱了,原先,7,positive,剧情
chandler瘦得让人心疼,心疼,7,negative,演员
每次看老友记，就觉得活着真好。,老友,8,positive,情怀
怀孕生子还是多艰辛的T^T,艰辛,8,neutral,情怀
为了托福的集中恶补，一周看掉一整季好不舍得！这季开始真心不喜欢Ross；不论是钱莫恋还是瑞瑞怀孕，Joey永远都是男同胞里第一个知道的，妇女之友实锤。911之后的第一季，第一集末尾写着献给纽约这座城市的所有人，门上的小黑板也画了I love NY；看着情节里出现越来越多有关互联网的情节（Joey的网上牧师资格认定），台词里出现Google、eBay，老友记也见证了一个世代的发展，令人感慨。,资格,8,positive,剧情
有点喜欢Joey了，非常sweet。只是编剧把他和Rachel突然配在一起也太扯了吧,编剧,8,positive,剧情
休憩4 要靠旁人提醒才发现Rachel确实长大了许多，越来越可爱了，很真实。最后两集漫长的生产，诞下一女。Joey太好笑了吧~Brad Pitt客串一集看了三遍哈哈哈,发现,8,positive,演员
Chandler Bing！！！！The funniest guy ！,funniest,8,positive,演员
Monica结婚 Rachel当妈妈 好快 啧啧 只剩两季了 【年轻时的布拉德皮特客串！】,妈妈,8,positive,演员
注水严重，甚至表演都不在状态。是啊，真怀念Joey和Chandler一起hanging out鬼混的日子。,混日子,8,negative,情怀
不给五星行么？！,五星,8,positive,演员
最后一集又是把人整哭的节奏啊,节奏,8,positive,情怀
"Hei, Pitt. 每次回顾那一幕，都百感交集",每次,8,positive,情怀
这一季有皮特~~十几年后再看 唏嘘不已啊~~,十几,8,positive,情怀
钱德跟莫妮卡之外的几个人关系越来越复杂……,越来越,8,neutral,剧情
emma的诞生继续治愈，依然笑中带泪精彩不断。,诞生,8,positive,剧情
Ross从第七季开始总算有一点点人情味了，好吧，我对这个角色也终于有一点点好感了。Monica好多做法我都觉得挺过分的，人设的观感比前面几部差了很多。,总算,8,positive,演员
"畢彼特出現.西恩潘,sexy... 菲比今季個樣開始老",sexy,8,positive,演员
高质量的情景喜剧！,质量,8,positive,剧情
可能是怀孕这个核心梗在之前用过一季的原因，整体感觉又是肥皂剧的一季。Joey不容易啊！,原因,8,neutral,剧情
看到这一季，即使没有被剧透也能猜到Ross和Rechal最后会是怎么样了。通常一些小细节最能打动人，配上昨晚到今天连续的电话短讯以及网络上的生日祝福。想说，有朋友真好，有你们真好。,季剧,8,positive,情怀
皮特太萌了，这一季比较淡,萌一,8,neutral,演员
让Joey和Rachel暗生情愫有种八季家人突然要骨科的感觉 实在是恶心 生孩子跟Monica结婚一样的套路  生编硬造拖一整季实在是low到爆 最后几集还有几个蹭跟孕妇相关的xp差点把我看吐了 Ross 我每次看到他的表情都想踹死他,家人,8,negative,剧情
回忆越来越多了。,越来越,8,positive,情怀
这样的时间只有看它还能笑出声来,时间,8,positive,情怀
依然是当之无愧的情景喜剧王者  瑞秋有了孩子,王者,8,positive,剧情
"吾家小女初长成,我喜欢瑞秋的小衣衣",喜欢,8,positive,演员
"10季老友记 最大的败笔就是Joey爱上Rachel 这实在太烂俗太狗血了 每次看这段都很不适 但另一方面 六人组也向我们示范了如果进入这种狗血情境 如何体面地友好地去面对 也算是败笔的成功之处吧
——
从自己年龄那季重新看起",joey,8,neutral,剧情
老友记就是越看越割舍不下的一部剧,记割,8,positive,情怀
我最喜欢这一季的joey和rachel,喜欢,8,positive,演员
记得好像是从这一季变得越来越好笑了！有几次在被窝里看得要笑过去。Joey和Rachel的感情中有几个地方好打动人。恋爱了的Joey变得好有魅力。,感情,8,positive,演员
最后两集竟然还有P叔，这一季还有布拉德皮特→_→旧爱就不提了……有joey这样善良真挚的好朋友这是值了，ross能不能别那么磨叽了！！！,布拉德,8,positive,剧情
Joey越发可爱，Ross越发讨厌,可爱,8,negative,演员
奇怪的感情走向。,走向,8,neutral,剧情
大概是最近几季里最差的，少有经典桥段，不过Brad Pitt客串的那段，现在再看起来真是唏嘘，剧里的死敌设定多少有点一语成谶的意思。,唏嘘,8,negative,演员
chan 和 monica实在是太般配了。,实在,8,neutral,演员
Pett亮相了，Rachel和Ross生孩子了，Joey越发迷人了，大家都更加成熟了，感觉全剧在渐渐收尾的节奏，有点伤感，如果可以永远在一起就好了.,亮相,8,positive,情怀
Friends的第八季将几位角色的故事推向了又一个新的高潮。,角色,8,positive,剧情
钱钱的笑点逐渐变少了后，慢慢地开始喜欢Joey和Phoebe了，太可爱！本季第九集布拉德皮特出场引起满场尖叫，帅翻了！现在回望确实有点欷歔！,布拉德,8,positive,演员
越来越狗血了哈，编剧是没的写了一季非要有一两集用回忆录来凑吗？我现在看Joey属实是被当备胎来用的（虽然谈恋爱很浪但没想到最后栽在了瑞秋手里）,集用,8,negative,剧情
Joe和菲比越来越可爱了。,可爱,8,positive,演员
好喜欢rachel啊!!!做了妈妈以后更赞了！其实我觉得Phoebe和兴奋男好衬,兴奋,8,positive,演员
咋说呢，从一开始就觉得Rach和Ross最终会在一起，所以。。。,最终,8,neutral,剧情
11228：这一季有些蠢萌的乔伊用他单纯善良体贴乐于助人的言行举止实力获得我不少好感，EP2误以为菲比怀孕，担心她单亲妈妈生活不好过，想照顾她，就向她求婚；后面也尽心尽责地帮忙照顾怀孕的舍友瑞秋；爱上瑞秋时考虑到罗斯的感受，选择自己承受失恋痛苦主动退出，而后还鼓励“瑞罗”同居（个人不太中意这段“乔瑞”恋情设计，倒是对“乔菲”比较心仪）……EP19的采访算是乔伊回顾特辑了……这一季的三个惊喜客串：EP6万圣节的西恩·潘（EP7亦有戏份），EP9感恩节的布拉德·皮特（剧中威尔与瑞秋是冤家对头，看完才后知后觉地想起现实中布拉德·皮特与詹妮弗·安妮斯顿曾经是夫妻），EP17&EP18 “正能量爆棚”的亚历克·鲍德温。……第八季：开始→瑞秋怀孕，结束→瑞秋生下女儿……,善良,8,neutral,剧情
觉得这一季没有以前有趣~~,有趣,8,negative,剧情
差强人意，编剧感觉已经没什么活了。莫的讨好型人格已经很难说是“本身如此”还是“喜剧效果”，也许一切都不该那么当真吧。但是瑞秋演技确实没的说,没什么,8,negative,剧情
瑞秋生Baby了，系列一些老人物又露脸了,系列,8,neutral,情怀
这个结局，是我第一次给老友记低分,老友,8,negative,剧情
J&R 好有爱,"",8,positive,剧情
结尾已经预示准备要结束了,结束,8,neutral,剧情
最郁闷的一段时间还好有你们相伴,时间,8,neutral,情怀
心疼Joey，越来越喜欢Joey。这一季明显有几集编的不怎么好。,joey,8,positive,演员
Joey太可爱了，听到女孩怀孕他就求婚，然后还让Rachel把小孩养在他们的公寓里。Joey真正动心的时候真的太可爱了，可惜wrong girl wrong time… 当Rachel有宝宝的时候，我真的好希望Ross和她在一起啊，尽管前几季我那么讨厌他们有纠葛。C和M结婚之后平淡了许多，但是偶尔C的几句话还是很温暖，M治愈了C，C又治愈了M，多好的关系，快生孩子吧。P这一季还是很神经质，逼Ross要票的时候真的很讨厌，现在她交的男朋友也没有前几季那么可口了，就希望她也能快点遇上个真正靠谱的。一口气看了八季，好像是看完了一整个青春。女孩们越来越美，但C真的是中年发福，只能靠暖来挣分数了。啊啊啊啊最后一集哭死我了～～,可爱,8,positive,剧情
这季joey很出彩，很暖很可爱。感觉很多戏蛮真实，比如怀孕焦虑父母催婚。安妮斯顿很美演技也好。,催婚,8,positive,演员
瑞秋生娃无疑是整个十季中，最重要的时刻之一。从诞生集中那个闯进Central Perk咖啡厅的大大咧咧的物质女，八年光阴，成长为了一个重感情重友情的妈咪。客串：皮特、西恩潘、亚历克·鲍德温。话说白发暖男甘sir戏份越来越少了啊。,咧咧,8,positive,演员
第八季和第一季同事看。。。 好穿越啊！！,第一,8,positive,情怀
E05 绝望主妇里的Gay LEE 最后一集White Collar的Peter,主妇,8,neutral,演员
布拉德皮特,布拉德,8,neutral,演员
这一季哭了太多次,一季,8,positive,剧情
因为瑞秋和joey的感情线已经看不下去了,感情,8,negative,演员
演员们都太会演了！Rachel Ross Joey的狗血感情戏演得那么真情实感欲罢不能！,rachel,8,positive,演员
最大的亮点莫过于Brad Pitt的突然出现 那时候他跟Aniston还是金童玉女的一对璧人 再看看现在 不免唏嘘 记得那时候比喻他们是白雪公主与王子 Angelina Jolie是坏心眼的皇后 至今给我印象颇深 还是很讨厌Angelina Jolie 回归正题 Rachel终于生了 感觉她跟Ross之间又要开始纠葛了 那么快看到第八季了,玉女,8,neutral,演员
最爱的一季。喜欢Rachel怀孕的故事线。喜欢RR出发去医院前的那个吻，喜欢Rach叫孩子Geller-Green。经历了这么多之后，两人对珍视的东西变得更加小心翼翼。喜欢Alec Baldwim的客串，他神经兮兮地说话方式真得适合演喜剧。,故事,8,positive,剧情
最后一集太虐心了,一集,8,negative,剧情
生小孩实在太慢减了两颗??,实在,8,negative,剧情
瑞秋生孩子了,秋生,8,positive,剧情
越看到最后越不舍得看完，所以说不定老友记我也会看十年。这一季看到最后好难过,记十,8,neutral,情怀
当时的老公来客串了 剧里还生娃了 其实有点纠结有点扯,串剧,8,neutral,剧情
我想在这里结束也可以了。挺好的结局了。,结局,8,positive,剧情
前七季无数次拯救被生活击溃的我，第八季我无数次被编剧击溃。,无数,8,negative,剧情
rachel你能消停哪怕一季吗,消停,8,negative,演员
可以渐渐感觉到每个人的成长变化,成长,8,positive,剧情
ep4的Joey传授的性欲故事和RR录像带事件的串联是全季最佳，ep20baby shower和问答游戏并行也很有意思。出现了Joey对Rachel的感情线，花花公子动真心；最后几集Rachel怀孕和生产的细节很好。,rr,8,positive,剧情
Rachel生下了Baby girl的一季。Janice是最佳配角了吧，每次出场都很精彩。,最佳,8,positive,演员
老友记就像我的安全屋，看一会就能平静下来，虽然对剧情已经无比熟悉,一会,8,positive,情怀
终于看不下去了。,终于,8,negative,剧情
都老了好多啊。Richel生孩子那幕是我第一次看生产戏有感觉。,第一,8,positive,剧情
如今看到皮特出场的那一集真是百感交集啊。,出场,8,positive,演员
睇《老友记》仿似活足一世~,活足,8,positive,情怀
Joey暗恋Rachel，和Rachel生孩子那段让我更爱老友记了,那段,8,positive,情怀
这是我看剧最快的一次……没有之一！！,看剧,8,positive,剧情
